span_id,role,chapter,verse_ref,surface,strongs,morph,stem,sense,linked_char_spans,linked_char_refs,verse_text
284592,standalone,89,Psa 89:19,godly one,H2623 H9005,HAampc HR,,godly one (chasid),,,"Psa 89:19 Of old you spoke in a vision to your godly one , and said : “I have granted help to one who is mighty ; I have exalted one chosen from the people ."
284594,qualifier,89,Psa 89:19,granted,H7737B,HVpp1cs,Piel,grant (shavah),,,"Psa 89:19 Of old you spoke in a vision to your godly one , and said : “I have granted help to one who is mighty ; I have exalted one chosen from the people ."
284595,qualifier,89,Psa 89:19,help,H5828,HNcmsa,,help (ezer),,,"Psa 89:19 Of old you spoke in a vision to your godly one , and said : “I have granted help to one who is mighty ; I have exalted one chosen from the people ."
284597,qualifier,89,Psa 89:19,mighty,H1368,HNcmsa,,mighty (gibbor),,,"Psa 89:19 Of old you spoke in a vision to your godly one , and said : “I have granted help to one who is mighty ; I have exalted one chosen from the people ."
284598,qualifier,89,Psa 89:19,exalted,H7311A,HVhp1cs,Hiphil,exalt (rum),,,"Psa 89:19 Of old you spoke in a vision to your godly one , and said : “I have granted help to one who is mighty ; I have exalted one chosen from the people ."
284599,qualifier,89,Psa 89:19,chosen,H0977,HVqsmsa,Qal,chosen (bachar),,,"Psa 89:19 Of old you spoke in a vision to your godly one , and said : “I have granted help to one who is mighty ; I have exalted one chosen from the people ."
284612,qualifier,89,Psa 89:20,found,H4672,HVqp1cs,Qal,find (matsa),,,"Psa 89:20 I have found David , my servant ; with my holy oil I have anointed him ,"
284614,standalone,89,Psa 89:20,servant,H5650,HNcmsc,,servant (ebed),,,"Psa 89:20 I have found David , my servant ; with my holy oil I have anointed him ,"
284615,qualifier,89,Psa 89:20,holy,H6944G,HNcmsc,,holy (qodesh),,,"Psa 89:20 I have found David , my servant ; with my holy oil I have anointed him ,"
284617,qualifier,89,Psa 89:20,anointed,H4886 H9020,HVqp1cs HSp1bs,Qal,anoint (mashach),,,"Psa 89:20 I have found David , my servant ; with my holy oil I have anointed him ,"
284621,qualifier,89,Psa 89:21,established,H3559H H9020,HVNi3fs HSp1bs,Niphal,establish (kun),,,Psa 89:21 so that my hand shall be established with him; my arm also shall strengthen him .
284623,qualifier,89,Psa 89:21,arm,H2220,HNcbsc,,arm (zeroa),,,Psa 89:21 so that my hand shall be established with him; my arm also shall strengthen him .
284625,qualifier,89,Psa 89:21,strengthen,H0553 H9020,HVpi3fs HSp1fs,Piel,strengthen (amets),,,Psa 89:21 so that my hand shall be established with him; my arm also shall strengthen him .
284634,qualifier,89,Psa 89:23,crush,H3807,HVqq1cs,Qal,crush (kathath),,,Psa 89:23 I will crush his foes before him and strike down those who hate him.
284637,qualifier,89,Psa 89:23,strike down,H5062 H9033,HVqi1cs HSp3ms,Qal,strike down (nagaph),,,Psa 89:23 I will crush his foes before him and strike down those who hate him.
284639,qualifier,89,Psa 89:24,faithfulness,H0530 H9002,HNcfsc HC,,faithfulness (emunah),,,"Psa 89:24 My faithfulness and my steadfast love shall be with him, and in my name shall his horn be exalted ."
284640,qualifier,89,Psa 89:24,steadfast love,H2617A H9002 H9020,HNcmsc HC HSp1bs,,steadfast love (chesed),,,"Psa 89:24 My faithfulness and my steadfast love shall be with him, and in my name shall his horn be exalted ."
284641,qualifier,89,Psa 89:24,name,H8034 H9003 H9002 H9020 H5973A H9033,HNcmsc HR HC HSp1bs HR HSp3ms,,name (shem),,,"Psa 89:24 My faithfulness and my steadfast love shall be with him, and in my name shall his horn be exalted ."
284642,standalone,89,Psa 89:24,horn,H7161A H9023,HNcfsc HSp3ms,,horn (qeren),,,"Psa 89:24 My faithfulness and my steadfast love shall be with him, and in my name shall his horn be exalted ."
284643,qualifier,89,Psa 89:24,exalted,H7311A H9020,HVqi3fs HSp1bs,Qal,be exalted (rum),,,"Psa 89:24 My faithfulness and my steadfast love shall be with him, and in my name shall his horn be exalted ."
307046,qualifier,89,Psa 89:25,set,H7760A,HVqq1cs,Qal,set (sim),,,Psa 89:25 I will set his hand on the sea and his right hand on the rivers.
307050,standalone,89,Psa 89:25,rivers,H5104H H9003 H9002 H9023,HNcfpa HRd HC HSp3ms,,rivers (nahar),,,Psa 89:25 I will set his hand on the sea and his right hand on the rivers.
284649,qualifier,89,Psa 89:26,Rock,H6697H H9002 H9020,HNcmsc HC HSp1bs,,Rock (tsur),,,"Psa 89:26 He shall cry to me, ‘You are my Father , my God , and the Rock of my salvation .’"
284651,qualifier,89,Psa 89:26,salvation,H3444,HNcfsc,,salvation (yeshuah),,,"Psa 89:26 He shall cry to me, ‘You are my Father , my God , and the Rock of my salvation .’"
307054,standalone,89,Psa 89:27,kings,H4428G H9005,HNcmpc HR,,kings (melek),,,"Psa 89:27 And I will make him the firstborn, the highest of the kings of the earth."
284652,qualifier,89,Psa 89:28,steadfast love,H2617A H8104H H9005,HNcmsc HVqi1cs HR,,steadfast love (chesed),,,"Psa 89:28 My steadfast love I will keep for him forever , and my covenant will stand firm for him ."
284653,qualifier,89,Psa 89:28,keep,H8104H,HSp3ms,,keep (shamar),,,"Psa 89:28 My steadfast love I will keep for him forever , and my covenant will stand firm for him ."
284654,standalone,89,Psa 89:28,forever,H5769G H9005,HNcmsa HR,,forever (olam),,,"Psa 89:28 My steadfast love I will keep for him forever , and my covenant will stand firm for him ."
284655,qualifier,89,Psa 89:28,covenant,H1285 H9002 H9020,HNcfsc HC HSp1bs,,covenant (berith),,,"Psa 89:28 My steadfast love I will keep for him forever , and my covenant will stand firm for him ."
284656,qualifier,89,Psa 89:28,stand firm,H0539 H9020,HVNrfsa HSp1bs,Niphal,stand firm (aman),,,"Psa 89:28 My steadfast love I will keep for him forever , and my covenant will stand firm for him ."
284658,qualifier,89,Psa 89:29,establish,H7760A,HVqq1cs,Qal,establish (sum),,,Psa 89:29 I will establish his offspring forever and his throne as the days of the heavens .
284659,standalone,89,Psa 89:29,offspring,H2233H,HNcmsc,,offspring (zera),,,Psa 89:29 I will establish his offspring forever and his throne as the days of the heavens .
284661,standalone,89,Psa 89:29,throne,H3678G H9002 H9023,HNcmsc HC HSp3ms,,throne (kisse),,,Psa 89:29 I will establish his offspring forever and his throne as the days of the heavens .
284675,qualifier,89,Psa 89:30,law,H8451 H9023,HNcfsc HSp3ms,,law (torah),,,"Psa 89:30 If his children forsake my law and do not walk according to my rules ,"
284678,qualifier,89,Psa 89:30,rules,H4941G H9003 H9002 H9020,HNcmpc HR HC HSp1bs,,rules (mishpat),,,"Psa 89:30 If his children forsake my law and do not walk according to my rules ,"
284681,qualifier,89,Psa 89:31,statutes,H2708,HNcfpc,,statutes (chuqqah),,,"Psa 89:31 if they violate my statutes and do not keep my commandments ,"
284684,qualifier,89,Psa 89:31,commandments,H4687 H9002,HNcfpc HC,,commandments (mitsvah),,,"Psa 89:31 if they violate my statutes and do not keep my commandments ,"
284685,qualifier,89,Psa 89:32,punish,H6485H,HVqq1cs,Qal,punish (paqad),,,"Psa 89:32 then I will punish their transgression with the rod and their iniquity with stripes ,"
284687,standalone,89,Psa 89:32,rod,H7626G H9003,HNcmsa HR,,rod (shebet),,,"Psa 89:32 then I will punish their transgression with the rod and their iniquity with stripes ,"
284689,standalone,89,Psa 89:32,stripes,H5061 H9003 H9002 H9028,HNcmpa HR HC HSp3mp,,stripes (nega),,,"Psa 89:32 then I will punish their transgression with the rod and their iniquity with stripes ,"
284691,qualifier,89,Psa 89:33,remove,H6331,HVhi1cs,Hiphil,remove (parar),,,Psa 89:33 but I will not remove from him my steadfast love or be false to my faithfulness .
284694,qualifier,89,Psa 89:33,steadfast love,H2617A H9002,HNcmsc HC,,steadfast love (chesed),,,Psa 89:33 but I will not remove from him my steadfast love or be false to my faithfulness .
284696,qualifier,89,Psa 89:33,false,H8266,HVpi1cs,Piel,"be false (shaqar, negated)",,,Psa 89:33 but I will not remove from him my steadfast love or be false to my faithfulness .
284698,qualifier,89,Psa 89:33,faithfulness,H0530 H9003,HNcfsc HR,,faithfulness (emunah),,,Psa 89:33 but I will not remove from him my steadfast love or be false to my faithfulness .
284700,qualifier,89,Psa 89:34,violate,H2490H,HVpi1cs,Piel,"violate (chalal, negated)",,,Psa 89:34 I will not violate my covenant or alter the word that went forth from my lips .
284701,qualifier,89,Psa 89:34,covenant,H1285,HNcfsc,,covenant (berith),,,Psa 89:34 I will not violate my covenant or alter the word that went forth from my lips .
284703,qualifier,89,Psa 89:34,alter,H8138A,HVpi1cs,Piel,"alter (shanah, negated)",,,Psa 89:34 I will not violate my covenant or alter the word that went forth from my lips .
284707,qualifier,89,Psa 89:35,sworn,H7650,HVNp1cs,Niphal,sworn (shaba),,,Psa 89:35 Once for all I have sworn by my holiness ; I will not lie to David .
284709,qualifier,89,Psa 89:35,holiness,H6944G,HNcmsc,,holiness (qodesh),,,Psa 89:35 Once for all I have sworn by my holiness ; I will not lie to David .
284712,qualifier,89,Psa 89:35,lie,H3576,HVpi1cs,Piel,"lie (kazab, negated)",,,Psa 89:35 Once for all I have sworn by my holiness ; I will not lie to David .
284714,standalone,89,Psa 89:36,offspring,H2233H,HNcmsc,,offspring (zera),,,"Psa 89:36 His offspring shall endure forever , his throne as long as the sun before me ."
284715,standalone,89,Psa 89:36,forever,H5769G H9005 H9023,HNcmsa HR HSp3ms,,forever (olam),,,"Psa 89:36 His offspring shall endure forever , his throne as long as the sun before me ."
284716,standalone,89,Psa 89:36,throne,H3678G H9002 H1961,HNcmsc HC HVqi3ms,,throne (kisse),,,"Psa 89:36 His offspring shall endure forever , his throne as long as the sun before me ."
284722,qualifier,89,Psa 89:37,established,H3559H,HVNi3ms,Niphal,establish (kun),,,"Psa 89:37 Like the moon it shall be established forever , a faithful witness in the skies .” Selah"
284723,standalone,89,Psa 89:37,forever,H5769G,HNcmsa,,forever (olam),,,"Psa 89:37 Like the moon it shall be established forever , a faithful witness in the skies .” Selah"
284724,qualifier,89,Psa 89:37,faithful,H0539,HVNrmsa,Niphal,faithful (aman),,,"Psa 89:37 Like the moon it shall be established forever , a faithful witness in the skies .” Selah"
284725,standalone,89,Psa 89:37,witness,H5707 H9002,HNcmsa HC,,witness (ed),,,"Psa 89:37 Like the moon it shall be established forever , a faithful witness in the skies .” Selah"
284729,qualifier,89,Psa 89:38,cast off,H2186A H9002,HVqp2ms HC,Qal,cast off (zanach),,,Psa 89:38 But now you have cast off and rejected ; you are full of wrath against your anointed .
284730,qualifier,89,Psa 89:38,rejected,H3988A,HVqw2ms,Qal,reject (maas),,,Psa 89:38 But now you have cast off and rejected ; you are full of wrath against your anointed .
284731,qualifier,89,Psa 89:38,full of wrath,H5674B,HVtp2ms,Hithpael,be full of wrath (abar),,,Psa 89:38 But now you have cast off and rejected ; you are full of wrath against your anointed .
284734,qualifier,89,Psa 89:39,renounced,H5010,HVpp2ms,Piel,renounce (naar),,,Psa 89:39 You have renounced the covenant with your servant ; you have defiled his crown in the dust .
284735,qualifier,89,Psa 89:39,covenant,H1285,HNcfsc,,covenant (berith),,,Psa 89:39 You have renounced the covenant with your servant ; you have defiled his crown in the dust .
284736,standalone,89,Psa 89:39,servant,H5650,HNcmsc,,servant (ebed),,,Psa 89:39 You have renounced the covenant with your servant ; you have defiled his crown in the dust .
284738,qualifier,89,Psa 89:39,defiled,H2490H,HVpp2ms,Piel,defile (chalal),,,Psa 89:39 You have renounced the covenant with your servant ; you have defiled his crown in the dust .
284739,standalone,89,Psa 89:39,crown,H5145H H9023,HNcmsc HSp3ms,,crown (nezer),,,Psa 89:39 You have renounced the covenant with your servant ; you have defiled his crown in the dust .
284749,qualifier,89,Psa 89:40,breached,H6555,HVqp2ms,Qal,breach (parats),,,Psa 89:40 You have breached all his walls ; you have laid his strongholds in ruins .
284751,standalone,89,Psa 89:40,walls,H1448,HNcfpc,,walls (gader),,,Psa 89:40 You have breached all his walls ; you have laid his strongholds in ruins .
284752,qualifier,89,Psa 89:40,laid,H7760H H9023,HVqp2ms HSp3ms,Qal,lay in ruins (sim),,,Psa 89:40 You have breached all his walls ; you have laid his strongholds in ruins .
284753,standalone,89,Psa 89:40,strongholds,H4013,HNcmpc,,strongholds (mibtsar),,,Psa 89:40 You have breached all his walls ; you have laid his strongholds in ruins .
284754,standalone,89,Psa 89:40,ruins,H4288 H9023,HNcfsa HSp3ms,,ruins (mechittah),,,Psa 89:40 You have breached all his walls ; you have laid his strongholds in ruins .
284756,standalone,89,Psa 89:41,pass,H5674A,HVqrmpc,Qal,pass by (abar),,,Psa 89:41 All who pass by plunder him; he has become the scorn of his neighbors .
284758,standalone,89,Psa 89:41,plunder,H8155,HVqp3cp,Qal,plunder (shasas),,,Psa 89:41 All who pass by plunder him; he has become the scorn of his neighbors .
284762,qualifier,89,Psa 89:42,exalted,H7311A,HVhp2ms,Hiphil,exalt (rum),,,Psa 89:42 You have exalted the right hand of his foes ; you have made all his enemies rejoice .
284771,standalone,89,Psa 89:43,edge,H6697H,HVqcc,Qal,edge (tsur),,,"Psa 89:43 You have also turned back the edge of his sword , and you have not made him stand in battle ."
284772,standalone,89,Psa 89:43,sword,H2719,HNcfsc,,sword (chereb),,,"Psa 89:43 You have also turned back the edge of his sword , and you have not made him stand in battle ."
284774,qualifier,89,Psa 89:43,stand,H6965I,HVhp2ms,Hiphil,make stand (qum),,,"Psa 89:43 You have also turned back the edge of his sword , and you have not made him stand in battle ."
284775,standalone,89,Psa 89:43,battle,H4421 H9003 H9033,HNcfsa HRd HSp3ms,,battle (milchamah),,,"Psa 89:43 You have also turned back the edge of his sword , and you have not made him stand in battle ."
284776,standalone,89,Psa 89:44,splendor,H2892B H9006,HAamsc HR,,splendor (tohar),,,Psa 89:44 You have made his splendor to cease and cast his throne to the ground .
284777,qualifier,89,Psa 89:44,cease,H7673A,HVhp2ms,Hiphil,cease (shabath),,,Psa 89:44 You have made his splendor to cease and cast his throne to the ground .
284778,qualifier,89,Psa 89:44,cast,H4048,HVpp2ms,Piel,cast (magar),,,Psa 89:44 You have made his splendor to cease and cast his throne to the ground .
284779,standalone,89,Psa 89:44,throne,H3678G H9002 H9023,HNcmsc HC HSp3ms,,throne (kisse),,,Psa 89:44 You have made his splendor to cease and cast his throne to the ground .
284781,qualifier,89,Psa 89:45,cut short,H7114A,HVhp2ms,Hiphil,cut short (qatsar),,,Psa 89:45 You have cut short the days of his youth ; you have covered him with shame . Selah
284784,qualifier,89,Psa 89:45,covered,H5844A H9023,HVhp2ms HSp3ms,Hiphil,cover (atah),,,Psa 89:45 You have cut short the days of his youth ; you have covered him with shame . Selah
284789,qualifier,89,Psa 89:46,hide,H5641,HVNi2ms,Niphal,hide (sathar),,,"Psa 89:46 How long, O Lord ? Will you hide yourself forever ? How long will your wrath burn like fire ?"
284794,qualifier,89,Psa 89:46,wrath,H2534,HNcfsc,,wrath (chemah),,,"Psa 89:46 How long, O Lord ? Will you hide yourself forever ? How long will your wrath burn like fire ?"
284795,qualifier,89,Psa 89:46,burn,H1197A,HVqi3fs,Qal,burn (baar),,,"Psa 89:46 How long, O Lord ? Will you hide yourself forever ? How long will your wrath burn like fire ?"
284797,qualifier,89,Psa 89:47,Remember,H2142,HVqv2ms,Qal,remember (zakar),,,Psa 89:47 Remember how short my time is! For what vanity you have created all the children of man !
284799,standalone,89,Psa 89:47,short,H2465,HNcmsa,,short (cheled),,,Psa 89:47 Remember how short my time is! For what vanity you have created all the children of man !
284804,qualifier,89,Psa 89:47,created,H1254A,HVqp2ms,Qal,create (bara),,,Psa 89:47 Remember how short my time is! For what vanity you have created all the children of man !
284812,standalone,89,Psa 89:48,see,H7200G,HVqi3ms,Qal,see (raah),,,Psa 89:48 What man can live and never see death ? Who can deliver his soul from the power of Sheol ? Selah
284813,standalone,89,Psa 89:48,death,H4194,HNcmsa,,death (maveth),,,Psa 89:48 What man can live and never see death ? Who can deliver his soul from the power of Sheol ? Selah
284814,standalone,89,Psa 89:48,deliver,H4422,HVpi3ms,Piel,deliver (malat),,,Psa 89:48 What man can live and never see death ? Who can deliver his soul from the power of Sheol ? Selah
284815,standalone,89,Psa 89:48,soul,H5315G,HNcfsc,,soul (nephesh),,,Psa 89:48 What man can live and never see death ? Who can deliver his soul from the power of Sheol ? Selah
284822,qualifier,89,Psa 89:49,steadfast love,H2617A,HNcmpc,,steadfast love (chesed),,,"Psa 89:49 Lord , where is your steadfast love of old , which by your faithfulness you swore to David ?"
