word_id,word,word_status,strong,cluster_codes,cluster_names
90,mercy,raw-complete,G1656,M05,M05(Love)
90,mercy,raw-complete,G2433,M38,M38(Salvation)
90,mercy,raw-complete,G2435,M38,M38(Salvation)
90,mercy,raw-complete,G2436,M38,M38(Salvation)
90,mercy,raw-complete,G3628,M05,M05(Love)
90,mercy,raw-complete,G3629,M05,M05(Love)
90,mercy,raw-complete,G3741,M12,M12(Purity)
90,mercy,raw-complete,G8849,,
90,mercy,raw-complete,H2347,M05,M05(Love)
90,mercy,raw-complete,H2550,M05,M05(Love)
90,mercy,raw-complete,H2551,M05,M05(Love)
90,mercy,raw-complete,H2587,M39,M39(Blessing)
90,mercy,raw-complete,H2603A,M39,M39(Blessing)
90,mercy,raw-complete,H2603B,T2,T2(Supplementary)
90,mercy,raw-complete,H2616A,M05,M05(Love)
90,mercy,raw-complete,H2617A,M05,M05(Love)
90,mercy,raw-complete,H2623,M05,M05(Love)
90,mercy,raw-complete,H3722A,M11,M11(Repentance)
90,mercy,raw-complete,H3727,T2,T2(Supplementary)
90,mercy,raw-complete,H3819,T2,T2(Supplementary)
90,mercy,raw-complete,H6279,M21,M21(Prayer)
90,mercy,raw-complete,H7349,M05,M05(Love)
90,mercy,raw-complete,H7355,M05,M05(Love)
90,mercy,raw-complete,H7356A,T2,T2(Supplementary)
90,mercy,raw-complete,H7356B,M05,M05(Love)
90,mercy,raw-complete,H7359,M05,M05(Love)
90,mercy,raw-complete,H8469,M21,M21(Prayer)
161,might,raw-complete,H1369,M23,M23(Strength)
161,might,raw-complete,H1370,T2,T2(Supplementary)
161,might,raw-complete,H3581A,T2,T2(Supplementary)
161,might,raw-complete,H3581B,M23,M23(Strength)
161,might,raw-complete,H5797,M23,M23(Strength)
161,might,raw-complete,H6978,,
161,might,raw-complete,H8632A,M23,M23(Strength)
161,might,raw-complete,H8632B,T2,T2(Supplementary)
91,mind,raw-complete,G0363,M41,M41(Remembrance)
91,mind,raw-complete,G1011,M15,M15(Wisdom)
91,mind,raw-complete,G1014,M15,M15(Wisdom)
91,mind,raw-complete,G1106,M15,M15(Wisdom)
91,mind,raw-complete,G1260,M15,M15(Wisdom)
91,mind,raw-complete,G1271,M47,M47(Constitution)
91,mind,raw-complete,G1374,M20,M20(Doubt)
91,mind,raw-complete,G1771,M15,M15(Wisdom)
91,mind,raw-complete,G2104,,
91,mind,raw-complete,G2473,M05,M05(Love)
91,mind,raw-complete,G2588,M47,M47(Constitution)
91,mind,raw-complete,G3130,M16,M16(Folly)
91,mind,raw-complete,G3328,M45,M45(Transformation)
91,mind,raw-complete,G3403,M41,M41(Remembrance)
91,mind,raw-complete,G3415,M41,M41(Remembrance)
91,mind,raw-complete,G3421,M41,M41(Remembrance)
91,mind,raw-complete,G3510,M47,M47(Constitution)
91,mind,raw-complete,G3524,M19,M19(Trust)
91,mind,raw-complete,G3525,M33,M33(Peace)
91,mind,raw-complete,G3540,M15,M15(Wisdom)
91,mind,raw-complete,G3563,M47,M47(Constitution)
91,mind,raw-complete,G3675,M05,M05(Love)
91,mind,raw-complete,G3912,M16,M16(Folly)
91,mind,raw-complete,G4893,M47,M47(Constitution)
91,mind,raw-complete,G4993,"M15,M47","M15(Wisdom),M47(Constitution)"
91,mind,raw-complete,G5279,M41,M41(Remembrance)
91,mind,raw-complete,G5280,M41,M41(Remembrance)
91,mind,raw-complete,G5426,M15,M15(Wisdom)
91,mind,raw-complete,G5427,M17,M17(Counsel)
91,mind,raw-complete,G5590G,M47,M47(Constitution)
91,mind,raw-complete,G5591,"M15,T2","M15(Wisdom),T2(Supplementary)"
91,mind,raw-complete,G7774,M27,M27(Evil)
91,mind,raw-complete,G8272,T2,T2(Supplementary)
91,mind,raw-complete,G8878,M09,M09(Humility)
91,mind,raw-complete,H0047I,,
91,mind,raw-complete,H1079,M47,M47(Constitution)
91,mind,raw-complete,H1984C,M16,M16(Folly)
91,mind,raw-complete,H2142,M41,M41(Remembrance)
91,mind,raw-complete,H2803I,M15,M15(Wisdom)
91,mind,raw-complete,H3336,M29,M29(Desire)
91,mind,raw-complete,H3629,T2,T2(Supplementary)
91,mind,raw-complete,H3820A,M47,M47(Constitution)
91,mind,raw-complete,H3824,M47,M47(Constitution)
91,mind,raw-complete,H3825,M47,M47(Constitution)
91,mind,raw-complete,H3826,M47,M47(Constitution)
91,mind,raw-complete,H5069,M29,M29(Desire)
91,mind,raw-complete,H5162H,M11,M11(Repentance)
91,mind,raw-complete,H5315G,M47,M47(Constitution)
91,mind,raw-complete,H5315I,M47,M47(Constitution)
91,mind,raw-complete,H5315L,M47,M47(Constitution)
91,mind,raw-complete,H5588,T2,T2(Supplementary)
91,mind,raw-complete,H6485I,T2,T2(Supplementary)
91,mind,raw-complete,H7217,,
91,mind,raw-complete,H7307G,,
91,mind,raw-complete,H7308,M47,M47(Constitution)
91,mind,raw-complete,H7896K,M15,M15(Wisdom)
91,mind,raw-complete,H7907,M47,M47(Constitution)
91,mind,raw-complete,H8104G,M30,M30(Obedience)
92,mourning,raw-complete,G0214,,
92,mourning,raw-complete,G2354,,
92,mourning,raw-complete,G2799,M03,M03(Grief)
92,mourning,raw-complete,G2870,,
92,mourning,raw-complete,G2875,M03,M03(Grief)
92,mourning,raw-complete,G3602,M03,M03(Grief)
92,mourning,raw-complete,G3649,,
92,mourning,raw-complete,G3996,M03,M03(Grief)
92,mourning,raw-complete,G3997,M03,M03(Grief)
92,mourning,raw-complete,G7891,,
92,mourning,raw-complete,G8692,,
92,mourning,raw-complete,H0056,M03,M03(Grief)
92,mourning,raw-complete,H0057,M03,M03(Grief)
92,mourning,raw-complete,H0060,M03,M03(Grief)
92,mourning,raw-complete,H0205H,M10,M10(Sin)
92,mourning,raw-complete,H0421,,
92,mourning,raw-complete,H0578,M03,M03(Grief)
92,mourning,raw-complete,H0584,M03,M03(Grief)
92,mourning,raw-complete,H0585,M03,M03(Grief)
92,mourning,raw-complete,H0592,M42,M42(Speech)
92,mourning,raw-complete,H1058,M03,M03(Grief)
92,mourning,raw-complete,H1068,M03,M03(Grief)
92,mourning,raw-complete,H1897,M42,M42(Speech)
92,mourning,raw-complete,H1899,M42,M42(Speech)
92,mourning,raw-complete,H1993,,
92,mourning,raw-complete,H2201,M42,M42(Speech)
92,mourning,raw-complete,H3013,M24,M24(Weakness)
92,mourning,raw-complete,H3213,,
92,mourning,raw-complete,H3215,,
92,mourning,raw-complete,H4553,M03,M03(Grief)
92,mourning,raw-complete,H4798,M03,M03(Grief)
92,mourning,raw-complete,H5091,,
92,mourning,raw-complete,H5092,,
92,mourning,raw-complete,H5098,M42,M42(Speech)
92,mourning,raw-complete,H5110,,
92,mourning,raw-complete,H5162G,M05,M05(Love)
92,mourning,raw-complete,H5594,M03,M03(Grief)
92,mourning,raw-complete,H6087A,M24,M24(Weakness)
92,mourning,raw-complete,H6213H,,
92,mourning,raw-complete,H6428,,
92,mourning,raw-complete,H6937,T2,T2(Supplementary)
92,mourning,raw-complete,H6941,M03,M03(Grief)
92,mourning,raw-complete,H6969,M42,M42(Speech)
92,mourning,raw-complete,H7015,,
92,mourning,raw-complete,H7300,T2,T2(Supplementary)
92,mourning,raw-complete,H7971G,,
92,mourning,raw-complete,H8386,M03,M03(Grief)
166,name,raw-complete,G1941,M37,M37(Calling)
166,name,raw-complete,G2028,,
166,name,raw-complete,G2564G,M37,M37(Calling)
166,name,raw-complete,G2564H,,
166,name,raw-complete,G3004H,,
166,name,raw-complete,G3686,T2,T2(Supplementary)
166,name,raw-complete,G3687,T2,T2(Supplementary)
166,name,raw-complete,G5122,,
166,name,raw-complete,G6285,,
166,name,raw-complete,H1696I,,
166,name,raw-complete,H2143,T2,T2(Supplementary)
166,name,raw-complete,H5344A,,
166,name,raw-complete,H7121G,M37,M37(Calling)
166,name,raw-complete,H7121H,M37,M37(Calling)
166,name,raw-complete,H7760A,,
166,name,raw-complete,H7760M,,
166,name,raw-complete,H7761G,,
166,name,raw-complete,H8034,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
166,name,raw-complete,H8036,,
93,obedience,raw-complete,G3980,,
93,obedience,raw-complete,G5218,M09,M09(Humility)
93,obedience,raw-complete,G5219,M09,M09(Humility)
93,obedience,raw-complete,G5255,,
93,obedience,raw-complete,G5292,M09,M09(Humility)
93,obedience,raw-complete,G5293,M23,M23(Strength)
93,obedience,raw-complete,G5442G,,
93,obedience,raw-complete,H3349,M09,M09(Humility)
93,obedience,raw-complete,H5341,M30,M30(Obedience)
93,obedience,raw-complete,H5401A,,
93,obedience,raw-complete,H8085G,M41,M41(Remembrance)
93,obedience,raw-complete,H8085H,M41,M41(Remembrance)
94,passion,raw-complete,G1939,M28,M28(Envy)
94,passion,raw-complete,G2237,"M04,M28","M04(Joy),M28(Envy)"
94,passion,raw-complete,G2372,,
94,passion,raw-complete,G2691,M28,M28(Envy)
94,passion,raw-complete,G3715,M28,M28(Envy)
94,passion,raw-complete,G3804,M24,M24(Weakness)
94,passion,raw-complete,G3806,T2,T2(Supplementary)
94,passion,raw-complete,G3958,M24,M24(Weakness)
94,passion,raw-complete,G7493,,
94,passion,raw-complete,G7513,,
94,passion,raw-complete,H0185,,
95,patience,raw-complete,G0530,,
95,patience,raw-complete,G3114,M34,M34(Perseverance)
95,patience,raw-complete,G3115,M33,M33(Peace)
95,patience,raw-complete,G5278,M34,M34(Perseverance)
95,patience,raw-complete,G5281,M34,M34(Perseverance)
95,patience,raw-complete,H0639G,T2,T2(Supplementary)
95,patience,raw-complete,H0748,M25,M25(Life)
95,patience,raw-complete,H0750,T2,T2(Supplementary)
95,patience,raw-complete,H0753,T2,T2(Supplementary)
95,patience,raw-complete,H3811,M24,M24(Weakness)
96,peace,raw-complete,G0425,M33,M33(Peace)
96,peace,raw-complete,G1055,,
96,peace,raw-complete,G1514,M33,M33(Peace)
96,peace,raw-complete,G1515,M33,M33(Peace)
96,peace,raw-complete,G1516,M33,M33(Peace)
96,peace,raw-complete,G1517,M05,M05(Love)
96,peace,raw-complete,G2263,M33,M33(Peace)
96,peace,raw-complete,G2270,M33,M33(Peace)
96,peace,raw-complete,G2271,M33,M33(Peace)
96,peace,raw-complete,G4601,M42,M42(Speech)
96,peace,raw-complete,G4623,M33,M33(Peace)
96,peace,raw-complete,G5392,M07,M07(Shame)
96,peace,raw-complete,H1293,M22,M22(Praise)
96,peace,raw-complete,H1585,T2,T2(Supplementary)
96,peace,raw-complete,H1824,,
96,peace,raw-complete,H1826H,M33,M33(Peace)
96,peace,raw-complete,H2013,M33,M33(Peace)
96,peace,raw-complete,H2308,,
96,peace,raw-complete,H2790A,M14,M14(Deceit)
96,peace,raw-complete,H2790B,M33,M33(Peace)
96,peace,raw-complete,H2814,M42,M42(Speech)
96,peace,raw-complete,H4494,M33,M33(Peace)
96,peace,raw-complete,H4771,M33,M33(Peace)
96,peace,raw-complete,H4774,M33,M33(Peace)
96,peace,raw-complete,H5117,M33,M33(Peace)
96,peace,raw-complete,H5118,M33,M33(Peace)
96,peace,raw-complete,H5183,,
96,peace,raw-complete,H7280B,M33,M33(Peace)
96,peace,raw-complete,H7282,M33,M33(Peace)
96,peace,raw-complete,H7600,"M19,M46","M19(Trust),M46(Abundance)"
96,peace,raw-complete,H7961,,
96,peace,raw-complete,H7965G,M33,M33(Peace)
96,peace,raw-complete,H7965H,M33,M33(Peace)
96,peace,raw-complete,H7965I,M33,M33(Peace)
96,peace,raw-complete,H7965J,M33,M33(Peace)
96,peace,raw-complete,H7965K,M33,M33(Peace)
96,peace,raw-complete,H7965L,M33,M33(Peace)
96,peace,raw-complete,H7999A,,
96,peace,raw-complete,H7999B,,
96,peace,raw-complete,H8001,,
96,peace,raw-complete,H8002,,
96,peace,raw-complete,H8252,M33,M33(Peace)
96,peace,raw-complete,H8253,M33,M33(Peace)
97,perverseness,raw-complete,G1294,,
97,perverseness,raw-complete,G1608,,
97,perverseness,raw-complete,G4646,,
97,perverseness,raw-complete,G6882,,
97,perverseness,raw-complete,H2015,T2,T2(Supplementary)
97,perverseness,raw-complete,H2017,M10,M10(Sin)
97,perverseness,raw-complete,H3399A,,
97,perverseness,raw-complete,H3399B,,
97,perverseness,raw-complete,H3868,M14,M14(Deceit)
97,perverseness,raw-complete,H3891,M10,M10(Sin)
97,perverseness,raw-complete,H4297,M10,M10(Sin)
97,perverseness,raw-complete,H5557,M10,M10(Sin)
97,perverseness,raw-complete,H5558,M14,M14(Deceit)
97,perverseness,raw-complete,H5753A,M10,M10(Sin)
97,perverseness,raw-complete,H5753B,M10,M10(Sin)
97,perverseness,raw-complete,H5766B,M10,M10(Sin)
97,perverseness,raw-complete,H5773,,
97,perverseness,raw-complete,H5791,,
97,perverseness,raw-complete,H5999,M03,M03(Grief)
97,perverseness,raw-complete,H6140,,
97,perverseness,raw-complete,H6141,M14,M14(Deceit)
97,perverseness,raw-complete,H6143,,
97,perverseness,raw-complete,H8397,M10,M10(Sin)
97,perverseness,raw-complete,H8419,M10,M10(Sin)
159,power,raw-complete,G0746,M17,M17(Counsel)
159,power,raw-complete,G1411,M23,M23(Strength)
159,power,raw-complete,G1414,"M23,T2","M23(Strength),T2(Supplementary)"
159,power,raw-complete,G1415,"M23,T2","M23(Strength),T2(Supplementary)"
159,power,raw-complete,G1753,M23,M23(Strength)
159,power,raw-complete,G1756,M23,M23(Strength)
159,power,raw-complete,G1840,M23,M23(Strength)
159,power,raw-complete,G1849,M23,M23(Strength)
159,power,raw-complete,G1850,M23,M23(Strength)
159,power,raw-complete,G2478,M23,M23(Strength)
159,power,raw-complete,G2479,M23,M23(Strength)
159,power,raw-complete,G2480,M23,M23(Strength)
159,power,raw-complete,G2739,,
159,power,raw-complete,G2888,,
159,power,raw-complete,G2904,M23,M23(Strength)
159,power,raw-complete,G3173,,
159,power,raw-complete,G3175,,
159,power,raw-complete,G6975,,
159,power,raw-complete,G7027,,
159,power,raw-complete,G8156,,
159,power,raw-complete,H0047I,,
159,power,raw-complete,H0202,M23,M23(Strength)
159,power,raw-complete,H0410L,,
159,power,raw-complete,H1368,T2,T2(Supplementary)
159,power,raw-complete,H1369,M23,M23(Strength)
159,power,raw-complete,H1370,T2,T2(Supplementary)
159,power,raw-complete,H1419A,,
159,power,raw-complete,H2220,T2,T2(Supplementary)
159,power,raw-complete,H2388G,M23,M23(Strength)
159,power,raw-complete,H2389,M23,M23(Strength)
159,power,raw-complete,H2392,M23,M23(Strength)
159,power,raw-complete,H2393,M23,M23(Strength)
159,power,raw-complete,H2428G,M23,M23(Strength)
159,power,raw-complete,H2429,M23,M23(Strength)
159,power,raw-complete,H2632,"M23,T2","M23(Strength),T2(Supplementary)"
159,power,raw-complete,H3027G,T2,T2(Supplementary)
159,power,raw-complete,H3027H,T2,T2(Supplementary)
159,power,raw-complete,H3027I,T2,T2(Supplementary)
159,power,raw-complete,H3027J,T2,T2(Supplementary)
159,power,raw-complete,H3027K,T2,T2(Supplementary)
159,power,raw-complete,H3027L,T2,T2(Supplementary)
159,power,raw-complete,H3027M,T2,T2(Supplementary)
159,power,raw-complete,H3027N,,
159,power,raw-complete,H3027O,T2,T2(Supplementary)
159,power,raw-complete,H3027P,T2,T2(Supplementary)
159,power,raw-complete,H3027Q,T2,T2(Supplementary)
159,power,raw-complete,H3027R,T2,T2(Supplementary)
159,power,raw-complete,H3027S,T2,T2(Supplementary)
159,power,raw-complete,H3027T,T2,T2(Supplementary)
159,power,raw-complete,H3027U,T2,T2(Supplementary)
159,power,raw-complete,H3027V,T2,T2(Supplementary)
159,power,raw-complete,H3027W,"M23,T2","M23(Strength),T2(Supplementary)"
159,power,raw-complete,H3027X,T2,T2(Supplementary)
159,power,raw-complete,H3028,T2,T2(Supplementary)
159,power,raw-complete,H3524,,
159,power,raw-complete,H3581A,T2,T2(Supplementary)
159,power,raw-complete,H3581B,M23,M23(Strength)
159,power,raw-complete,H3981,M23,M23(Strength)
159,power,raw-complete,H4427A,,
159,power,raw-complete,H4475,M23,M23(Strength)
159,power,raw-complete,H4637,M01,M01(Fear)
159,power,raw-complete,H5794,M23,M23(Strength)
159,power,raw-complete,H5797,M23,M23(Strength)
159,power,raw-complete,H5807,M23,M23(Strength)
159,power,raw-complete,H5808,M23,M23(Strength)
159,power,raw-complete,H5810,M23,M23(Strength)
159,power,raw-complete,H6099,M23,M23(Strength)
159,power,raw-complete,H6105A,M23,M23(Strength)
159,power,raw-complete,H6109,M23,M23(Strength)
159,power,raw-complete,H6184,M06,M06(Hate)
159,power,raw-complete,H6381,M04,M04(Joy)
159,power,raw-complete,H6965B,,
159,power,raw-complete,H6978,,
159,power,raw-complete,H7786,,
159,power,raw-complete,H7981,M23,M23(Strength)
159,power,raw-complete,H7983,M23,M23(Strength)
159,power,raw-complete,H7989,"M08,M23","M08(Pride),M23(Strength)"
159,power,raw-complete,H7990,M23,M23(Strength)
159,power,raw-complete,H8280,M34,M34(Perseverance)
159,power,raw-complete,H8592,M23,M23(Strength)
159,power,raw-complete,H8617,T2,T2(Supplementary)
159,power,raw-complete,H8633,M23,M23(Strength)
98,praise,raw-complete,G0103,,
98,praise,raw-complete,G0133,M22,M22(Praise)
98,praise,raw-complete,G0134,M22,M22(Praise)
98,praise,raw-complete,G0136,M22,M22(Praise)
98,praise,raw-complete,G0437,,
98,praise,raw-complete,G0703,,
98,praise,raw-complete,G1391,M22,M22(Praise)
98,praise,raw-complete,G1392,,
98,praise,raw-complete,G1584,,
98,praise,raw-complete,G1867,M22,M22(Praise)
98,praise,raw-complete,G1868,M22,M22(Praise)
98,praise,raw-complete,G2017,,
98,praise,raw-complete,G2019,,
98,praise,raw-complete,G2127,M22,M22(Praise)
98,praise,raw-complete,G2128,,
98,praise,raw-complete,G2129,,
98,praise,raw-complete,G2162,M22,M22(Praise)
98,praise,raw-complete,G2358,,
98,praise,raw-complete,G2905,,
98,praise,raw-complete,G2906,,
98,praise,raw-complete,G2989,,
98,praise,raw-complete,G3170,,
98,praise,raw-complete,G3670,,
98,praise,raw-complete,G4034,,
98,praise,raw-complete,G4744,,
98,praise,raw-complete,G5214,M22,M22(Praise)
98,praise,raw-complete,G5316,,
98,praise,raw-complete,G5567,M22,M22(Praise)
98,praise,raw-complete,G6165,,
98,praise,raw-complete,G7765,,
98,praise,raw-complete,H1288,M39,M39(Blessing)
98,praise,raw-complete,H1289,,
98,praise,raw-complete,H1906,M42,M42(Speech)
98,praise,raw-complete,H1960,M22,M22(Praise)
98,praise,raw-complete,H1974,M22,M22(Praise)
98,praise,raw-complete,H1984A,T2,T2(Supplementary)
98,praise,raw-complete,H1984B,M22,M22(Praise)
98,praise,raw-complete,H1984C,M16,M16(Folly)
98,praise,raw-complete,H1984H,M08,M08(Pride)
98,praise,raw-complete,H1984I,"M08,M16","M08(Pride),M16(Folly)"
98,praise,raw-complete,H2158,M42,M42(Speech)
98,praise,raw-complete,H2167,M42,M42(Speech)
98,praise,raw-complete,H3029,M22,M22(Praise)
98,praise,raw-complete,H3034,M22,M22(Praise)
98,praise,raw-complete,H3519,M22,M22(Praise)
98,praise,raw-complete,H4110,M22,M22(Praise)
98,praise,raw-complete,H5108B,,
98,praise,raw-complete,H5115A,T2,T2(Supplementary)
98,praise,raw-complete,H7318,M22,M22(Praise)
98,praise,raw-complete,H7321,M22,M22(Praise)
98,praise,raw-complete,H7452,,
98,praise,raw-complete,H7623A,M33,M33(Peace)
98,praise,raw-complete,H7623B,,
98,praise,raw-complete,H7624,M22,M22(Praise)
98,praise,raw-complete,H7878,M15,M15(Wisdom)
98,praise,raw-complete,H7891,,
98,praise,raw-complete,H7911,,
98,praise,raw-complete,H8416,M22,M22(Praise)
98,praise,raw-complete,H8426,M22,M22(Praise)
98,praise,raw-complete,H8663,,
99,prayer,raw-complete,G1162,M21,M21(Prayer)
99,prayer,raw-complete,G1189,M21,M21(Prayer)
99,prayer,raw-complete,G1783,M21,M21(Prayer)
99,prayer,raw-complete,G2171,M21,M21(Prayer)
99,prayer,raw-complete,G2172,,
99,prayer,raw-complete,G4335,M21,M21(Prayer)
99,prayer,raw-complete,G4336,M21,M21(Prayer)
99,prayer,raw-complete,H1156,M21,M21(Prayer)
99,prayer,raw-complete,H1159,,
99,prayer,raw-complete,H1697G,,
99,prayer,raw-complete,H2470B,M21,M21(Prayer)
99,prayer,raw-complete,H5258,T2,T2(Supplementary)
99,prayer,raw-complete,H6279,M21,M21(Prayer)
99,prayer,raw-complete,H6739,M21,M21(Prayer)
99,prayer,raw-complete,H7596,,
99,prayer,raw-complete,H7881,M15,M15(Wisdom)
99,prayer,raw-complete,H8210,,
99,prayer,raw-complete,H8467,M21,M21(Prayer)
99,prayer,raw-complete,H8605,M21,M21(Prayer)
100,pride,raw-complete,G0212,M08,M08(Pride)
100,pride,raw-complete,G2744,M08,M08(Pride)
100,pride,raw-complete,G2745,M08,M08(Pride)
100,pride,raw-complete,G2746,M08,M08(Pride)
100,pride,raw-complete,G2754,,
100,pride,raw-complete,G5187,M08,M08(Pride)
100,pride,raw-complete,G5197,,
100,pride,raw-complete,G5243,M08,M08(Pride)
100,pride,raw-complete,G5244,M08,M08(Pride)
100,pride,raw-complete,G5448,M08,M08(Pride)
100,pride,raw-complete,G5450,M08,M08(Pride)
100,pride,raw-complete,H0639I,,
100,pride,raw-complete,H1341,M08,M08(Pride)
100,pride,raw-complete,H1343,M08,M08(Pride)
100,pride,raw-complete,H1344,M08,M08(Pride)
100,pride,raw-complete,H1346,M08,M08(Pride)
100,pride,raw-complete,H1347,M08,M08(Pride)
100,pride,raw-complete,H1348,M08,M08(Pride)
100,pride,raw-complete,H1361,"M04,M08","M04(Joy),M08(Pride)"
100,pride,raw-complete,H1363,M08,M08(Pride)
100,pride,raw-complete,H1365,M08,M08(Pride)
100,pride,raw-complete,H1466,M08,M08(Pride)
100,pride,raw-complete,H1467,M08,M08(Pride)
100,pride,raw-complete,H2087,M08,M08(Pride)
100,pride,raw-complete,H2103,M08,M08(Pride)
100,pride,raw-complete,H3093,,
100,pride,raw-complete,H4062,T2,T2(Supplementary)
100,pride,raw-complete,H4791,M08,M08(Pride)
100,pride,raw-complete,H7293,"M08,T2","M08(Pride),T2(Supplementary)"
100,pride,raw-complete,H7295,M08,M08(Pride)
100,pride,raw-complete,H7296,M08,M08(Pride)
100,pride,raw-complete,H7830,M08,M08(Pride)
101,prophecy,raw-complete,G4394,M43,M43(Prophecy)
101,prophecy,raw-complete,G4395,M42,M42(Speech)
101,prophecy,raw-complete,G4397,T2,T2(Supplementary)
101,prophecy,raw-complete,H2372,,
101,prophecy,raw-complete,H4853A,,
101,prophecy,raw-complete,H5002,,
101,prophecy,raw-complete,H5016,M43,M43(Prophecy)
101,prophecy,raw-complete,H5017,M43,M43(Prophecy)
101,prophecy,raw-complete,H5030,T2,T2(Supplementary)
102,purity,raw-complete,G0047,M12,M12(Purity)
102,purity,raw-complete,G0048,M12,M12(Purity)
102,purity,raw-complete,G0054,M12,M12(Purity)
102,purity,raw-complete,G0283,,
102,purity,raw-complete,G0862,,
102,purity,raw-complete,G4101,,
102,purity,raw-complete,H1252,M12,M12(Purity)
102,purity,raw-complete,H1305,M12,M12(Purity)
102,purity,raw-complete,H2135,M12,M12(Purity)
102,purity,raw-complete,H2889,M12,M12(Purity)
102,purity,raw-complete,H2890,M12,M12(Purity)
102,purity,raw-complete,H2892A,M12,M12(Purity)
